cluster_id	action	victim_path_on_gws	quarantine_path	survivor_path	victim_score	survivor_score
965	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 12.15.45.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 12.15.45.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 12.15.45.png	9.2	19.2
966	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.04.19.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.04.19.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 13.04.19.png	8.5	18.5
967	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.04.24.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.04.24.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 13.04.24.png	8.6	18.6
968	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.05.20.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.05.20.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 13.05.20.png	8.8	18.8
969	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.51.54.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 13.51.54.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 13.51.54.png	8.4	18.4
970	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 19.12.15.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-13 v 19.12.15.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-13 v 19.12.15.png	8.7	18.7
971	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 11.38.24.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 11.38.24.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-14 v 11.38.24.png	9.0	19.0
972	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 11.54.01.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 11.54.01.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-14 v 11.54.01.png	8.6	18.6
973	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 14.14.59.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 14.14.59.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-14 v 14.14.59.png	8.7	18.7
974	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 14.37.10.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 14.37.10.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-14 v 14.37.10.png	9.4	19.4
975	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 15.09.32.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-14 v 15.09.32.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-14 v 15.09.32.png	9.6	19.6
976	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 12.34.20.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 12.34.20.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-16 v 12.34.20.png	10.0	20.0
977	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 7.14.26.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 7.14.26.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-16 v 7.14.26.png	7.9	17.9
978	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 7.39.22.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-16 v 7.39.22.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-16 v 7.39.22.png	9.2	19.2
979	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-19 v 11.59.41.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-19 v 11.59.41.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-19 v 11.59.41.png	12.5	22.5
980	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 13.46.13.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 13.46.13.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 13.46.13.png	10.6	20.6
981	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 14.10.23.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 14.10.23.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 14.10.23.png	16.3	26.3
982	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 14.34.33.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 14.34.33.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 14.34.33.png	8.5	18.5
983	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-20 v 15.13.01.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-20 v 15.13.01.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 15.13.01.png	11.0	21.0
984	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 9.19.29.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-20 v 9.19.29.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 9.19.29.png	10.5	20.5
985	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-20 v 9.29.19.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-20 v 9.29.19.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-20 v 9.29.19.png	10.0	20.0
986	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-21 v 12.16.20.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-21 v 12.16.20.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-21 v 12.16.20.png	14.4	24.4
987	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 15.06.43.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 15.06.43.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-21 v 15.06.43.png	10.6	20.6
988	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 19.21.18.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 19.21.18.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-21 v 19.21.18.png	8.1	18.1
989	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 8.39.23.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 8.39.23.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-21 v 8.39.23.png	7.9	17.9
990	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 8.47.26.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-21 v 8.47.26.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-21 v 8.47.26.png	9.7	19.7
991	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-22 v 10.31.01.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-22 v 10.31.01.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-22 v 10.31.01.png	13.7	23.7
992	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-22 v 10.59.12.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-22 v 10.59.12.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-22 v 10.59.12.png	7.8	17.8
993	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-23 v 12.17.36.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/.staging/mega/GML-Backup/Pictures/printscreens/Snímek obrazovky 2026-01-23 v 12.17.36.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-23 v 12.17.36.png	9.3	19.3
994	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-23 v 8.17.36.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-23 v 8.17.36.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-23 v 8.17.36.png	8.9	18.9
995	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-26 v 12.39.24.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-26 v 12.39.24.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-26 v 12.39.24.png	10.6	20.6
996	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 11.08.23.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 11.08.23.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-27 v 11.08.23.png	7.9	17.9
997	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 15.02.16.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 15.02.16.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-27 v 15.02.16.png	9.0	19.0
998	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 7.17.13.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-27 v 7.17.13.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-27 v 7.17.13.png	11.5	21.5
999	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-01-29 v 9.52.43.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-01-29 v 9.52.43.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-01-29 v 9.52.43.png	10.1	20.1
1000	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-03 v 12.55.28.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-03 v 12.55.28.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-03 v 12.55.28.png	11.7	21.7
1001	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-04 v 8.47.42.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-04 v 8.47.42.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-04 v 8.47.42.png	11.3	21.3
1002	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-10 v 11.25.10.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-10 v 11.25.10.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-10 v 11.25.10.png	12.4	22.4
1003	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 12.09.33.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 12.09.33.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-11 v 12.09.33.png	15.9	25.9
1004	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 14.17.54 (2).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 14.17.54 (2).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-11 v 14.17.54 (2).png	12.3	22.3
1005	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 14.17.54.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 14.17.54.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-11 v 14.17.54.png	23.7	33.7
1006	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 7.31.38.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-11 v 7.31.38.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-11 v 7.31.38.png	12.0	22.0
1007	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-12 v 15.30.51.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-12 v 15.30.51.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-12 v 15.30.51.png	8.1	18.1
1008	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-12 v 15.31.19.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-12 v 15.31.19.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-12 v 15.31.19.png	8.1	18.1
1009	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-13 v 8.12.42.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-13 v 8.12.42.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-13 v 8.12.42.png	13.2	23.2
1010	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-13 v 8.27.58.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-13 v 8.27.58.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-13 v 8.27.58.png	9.9	19.9
1011	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 7.58.35.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 7.58.35.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-14 v 7.58.35.png	18.9	28.9
1012	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.01.13.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.01.13.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-14 v 8.01.13.png	16.3	26.3
1013	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.03.16.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.03.16.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-14 v 8.03.16.png	17.6	27.6
1014	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.06.35.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.06.35.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-14 v 8.06.35.png	17.9	27.9
1015	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.09.43.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-14 v 8.09.43.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-14 v 8.09.43.png	17.6	27.6
1016	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-23 v 8.05.40 (2).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-23 v 8.05.40 (2).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-23 v 8.05.40 (2).png	12.4	22.4
1017	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-23 v 8.05.40.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-23 v 8.05.40.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-23 v 8.05.40.png	22.9	32.9
1018	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-25 v 9.33.14.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-25 v 9.33.14.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-25 v 9.33.14.png	8.8	18.8
1019	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 10.30.26.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 10.30.26.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-27 v 10.30.26.png	8.1	18.1
1020	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 7.16.51.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 7.16.51.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-27 v 7.16.51.png	8.6	18.6
1021	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 9.09.02.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-02-27 v 9.09.02.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-02-27 v 9.09.02.png	9.5	19.5
1022	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-10 v 11.29.15.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-10 v 11.29.15.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-10 v 11.29.15.png	9.6	19.6
1023	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20 (2).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20 (2).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-11 v 10.39.20 (2).png	12.5	22.5
1024	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20 (3).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20 (3).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-11 v 10.39.20 (3).png	22.9	32.9
1025	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-11 v 10.39.20.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-11 v 10.39.20.png	23.2	33.2
1026	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 13.12.33.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 13.12.33.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-12 v 13.12.33.png	10.2	20.2
1027	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 13.20.31.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 13.20.31.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-12 v 13.20.31.png	8.0	18.0
1028	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 15.23.22.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-12 v 15.23.22.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-12 v 15.23.22.png	8.5	18.5
1029	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-13 v 14.42.54.png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-13 v 14.42.54.png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-13 v 14.42.54.png	8.8	18.8
1030	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-17 v 15.33.40 (2).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-17 v 15.33.40 (2).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-17 v 15.33.40 (2).png	13.2	23.2
1031	MOVE_TO_QUARANTINE	gws-backup:GML-Consolidated/2026/03/Snímek obrazovky 2026-03-17 v 15.33.40 (3).png	gws-backup:GML-Quarantine/perceptual-dedup/GML-Consolidated/2026/03/Snímek obrazovky 2026-03-17 v 15.33.40 (3).png	gws-backup:GML-Consolidated/unknown/00/Snímek obrazovky 2026-03-17 v 15.33.40 (3).png	24.3	34.3
